Module_A,Module_B,Clash_Count
BUST10024,CMSE10003,3
BUST10024,CMSE10002,3
PLIT10146,PLIT10165,3
DIVI08004,SCAN08011,3
DIVI08004,SCAN08005,3
ARCA08005,MUSI08078,3
CHEM08020,EASC08004,3
CELT08022,ENLI08023,3
BUST08036,BUST08056,3
BUST08005,BUST08053,3
BUST10032,ECNM10068,3
BUST10115,BUST10133,3
BUST10067,BUST10153,3
LAWS10062,LAWS10185,3
DESI08084,DESI08088,3
DESI08081,DESI08088,3
PHIL10181,PHIL10231,3
ENLI10115,ENLI10345,3
ELEE10017,INFR10064,3
LAWS10218,LAWS10254,3
LAWS10218,LAWS10233,3
SCAN08016,SSPS08013,3
CLTR08008,DIVI08034,3
CELT08022,CLTR08008,3
ARCH08058,DESI08084,3
ARCH08058,DESI08081,3
ARCH08058,DESI08080,3
ECNM10070,PHIL10213,3
GREE08006,LATI08009,3
GREE08005,LATI08010,3
GREE08005,LATI08009,3
GREE08005,GREE08006,3
DIVI10016,PHIL10007,3
DIVI10016,DIVI10116,3
ENLI10217,ENLI10370,3
SCIL10072,SCPL10020,3
SCAN08010,STIS08008,3
DESI08080,DESI08088,3
SCIL10064,SCIL10097,3
ANHI10107,CLTR10009,3
SCAN10066,SCAN10068,3
PLIT10036,PLIT10170,3
INFR10052,INFR10076,3
ENLI10371,ENLI10426,3
SCIL10093,SCPL10020,3
DIVI10041,PHIL10007,3
BUST10032,BUST10135,3
BUST10032,BUST10134,3
ECNM10113,ECNM10120,3
ELEE11109,MECE10002,3
ELEE10007,MECE10015,3
PHIL10103,PHIL10243,3
PLIT10121,PLIT10140,3
ENLI10223,ENLI10345,3
PLIT10117,PLIT10146,3
ACCN08007,BUST08050,3
ACCN08007,BUST08049,3
ACCN08007,BUST08030,3
ACCN08007,BUST08018,3
GREE08006,LATI08010,3
ANHI10102,CLGE10014,3
ANHI10102,CACA10018,3
BUST10018,BUST10148,3
ARCH10048,ARJA10004,3
ANHI10090,ANHI10107,3
LAWS10057,LAWS10205,3
PSYL10176,PSYL10184,3
HIST10434,HIST10492,3
ENLI08025,PLIT08021,3
ENLI08024,PLIT08021,3
ACCN10026,BUST10134,3
BUST10104,BUST10142,3
LAWS10151,LAWS10175,3
BIME10011,PHBM10036,3
SCIL10093,STIS10001,3
HIST10438,HIST10445,3
CMSE10003,GEGR09012,3
BUST09007,GEGR09012,3
SCIL10081,SCPL10043,3
SCIL10081,SCPL10012,3
EDUA10204,SCPL10043,3
BUST10158,LAWS10280,3
ECNM10119,PLIT10155,3
INFR08020,PHIL08005,3
BUST08051,PHIL08004,3
PHIL10204,PHIL10222,3
PHIL10093,PHIL10181,3
MATH08077,PSYL08015,3
MATH08077,PSYL08012,3
MATH08077,PSYL08011,3
PLIT10054,SCAN10097,3
CACA10014,CACA10018,3
BUST10155,CMSE10002,3
BUST10155,BUST10163,3
PHYS10043,PHYS10107,3
HIST10385,HIST10478,3
ELCR10002,ELCR10004,3
SCIL10058,SCIL10072,3
LAWS10185,PLIT10057,3
ENLI10202,ENLI10335,3
IMES10105,IMES10110,3
LAWS10196,LAWS10256,3
DIVI08014,PLIT08016,3
STIS08009,VETS08016,3
HIST08044,LAWS08136,3
MATH10064,MATH10100,3
SCIL10024,SCIL10072,3
SAST10001,SCIL10072,3
HIAR10149,HIAR10170,3
MATH10073,MATH11175,3
IMES10105,PLIT10154,3
PHIL10162,PHIL10204,3
LAWS10206,LAWS10252,3
PHIL11194,PHIL11229,3
PHIL11194,PHIL11207,3
SCAN10023,SCAN10097,3
SCAN10022,SCAN10097,3
LAWS10243,PLIT10106,3
LAWS10218,LAWS10243,3
LAWS10186,PLIT10057,3
HIST08040,SSPS08012,3
PLIT10155,PLIT10171,3
GENE10004,IMMU10013,3
PLIT10080,STIS10008,3
BILG08025,CHEM08020,3
BUST10150,BUST10168,3
BUST10134,MATH10060,3
ASST08069,ASST08079,3
PSYL10138,PSYL10183,3
PSYL10138,PSYL10180,3
BIME10023,BIME10046,3
ELCH07010,PLIT08012,3
DIVI08013,ELCF08006,3
DIVI08001,DIVI08025,3
ARHI08008,DESI08141,3
ELCI07007,ENLI08021,3
ELCI07007,ENLI08020,3
PLIT10138,PLIT10139,3
PHYS10035,PHYS10097,3
HIAR10170,HIAR10188,3
BUST10032,ECNM10109,3
BUST10104,BUST10159,3
BUST10156,ECNM10108,3
SCIL10045,STIS10009,3
HIAR10124,HIAR10172,3
ELCC10019,ELCS10043,3
HIST10303,HIST10449,3
SCAN10036,SCIL10064,3
ELCF07008,PLIT08008,3
ELCF07007,PLIT08008,3
HIST08044,SCPL08012,3
ELCC08006,SCAN08010,3
ELCC08006,HIST08041,3
SCAN08013,SCPL08005,3
CACA08012,GREE08008,3
BILG08026,CHEM08020,3
PSYL10153,PSYL10177,3
SCAN10031,SCAN10099,3
SCAN10021,SCAN10030,3
HIAR10155,HIAR10170,3
ARTX10054,HIAR10155,3
SCAN10091,SCIL10094,3
SCAN10036,SCIL10094,3
SCIL10068,SCIL10072,3
IMES08037,SCAN08015,3
ELCF08012,ELCH08022,3
PHIL08017,SHSS08004,3
ECSH08043,HIST08039,3
ELCH08019,ELCH08024,3
ELCH08018,ELCH08024,3
IMES08034,IMES08036,3
ECNM10056,ECNM10109,3
ELCC10015,ELCF10072,3
ECNM10104,ECNM10107,3
MATH10010,MATH10080,3
MATH10010,MATH10077,3
INFR10065,INFR11256,3
ELCF10072,ELCH10026,3
MATH10073,MATH10101,3
HIST10333,HIST10416,3
BUST10160,PSYL10004,3
BILG08026,BIME08004,3
BILG08025,BIME08004,3
BILG08024,BIME08004,3
DIVI10120,IMES10085,3
DIVI10108,DIVI10116,3
DIVI10088,DIVI10120,3
PLIT10154,STIS10010,3
CIVE11054,CIVE11055,3
CIVE11050,CIVE11055,3
CIVE11050,CIVE11054,3
CIVE11049,CIVE11054,3
CIVE11047,SCEE11014,3
CIVE11047,MAEE11004,3
CIVE11047,CIVE11055,3
CIVE11047,CIVE11054,3
CIVE11047,CIVE11050,3
CIVE11047,CIVE11049,3
CIVE10032,CIVE11055,3
MECE08009,PHYS08051,3
CLGE08001,ELCS08037,3
ELCH08019,HIST08040,3
ELCH08018,HIST08040,3
AFRI08008,ASST08073,3
ARCH10030,ARCH10049,3
ARHI10060,ARHI10061,3
GEGR10123,SCIL10081,3
CIVE10032,CIVE11054,3
CIVE10032,CIVE11047,3
CIVE10030,CIVE11054,3
CIVE10030,CIVE11047,3
CIVE10029,CIVE11055,3
CIVE10029,CIVE11054,3
CIVE10029,CIVE11047,3
CIVE10011,CIVE11054,3
CIVE10011,CIVE11047,3
DIVI08014,SSPS08012,3
CIVE11055,SCEE11014,3
CIVE11054,SCEE11014,3
CIVE11054,MAEE11004,3
AFRI08001,ELCH07011,3
AFRI08001,ECNM08016,3
HIST08044,MUSI08069,3
HIST08043,MUSI08069,3
CELT08023,HIST08043,3
CELT08023,HIST08042,3
PSYL08010,SCAN08012,3
PSYL08009,SCAN08012,3
ELCS08011,ELCS08041,3
ELCS08011,ELCS08039,3
LASC08019,PSYL08012,3
DIVI08026,ELCH07011,3
BUST08003,MATH08077,3
CLGE08002,DIVI08010,3
ARCA08013,CLGE08002,3
ARCA08012,CLGE08002,3
MATH10071,MATH11177,3
MATH10010,MATH11177,3
SCAN10021,SSPS10001,3
SCAN10021,SCIL10093,3
MATH10007,SCIL10063,3
ANHI10056,HIST10515,3
PLIT10103,PLIT10146,3
ACCN10026,ECNM10068,3
SCAN10062,STIS10008,3
ECNM10070,PLIT10165,3
PLIT10059,PLIT10107,3
ELCF10075,ELCH10074,3
ELCF10036,ELCF10062,3
SCAN08012,SCPL08010,3
ELCH07011,SSPS08008,3
AFRI08001,SSPS08008,3
BIME10045,MSBM10013,3
BIME10045,MSBM10011,3
BUST10150,BUST10153,3
ELCF10075,ELCH10070,3
PHIL10005,PHIL10214,3
INFR11210,INFR11245,3
INFR10054,INFR11245,3
LAWS10204,LAWS10252,3
SCAN08012,STIS08009,3
AFRI08008,DIVI08001,3
ELCC08003,SCAN08010,3
PLIT10036,PLIT10125,3
MATH10017,MATH10098,3
MATH10010,MATH10098,3
MATH10010,MATH10017,3
SCAN10078,STIS10008,3
PLIT10105,PLIT10175,3
PGBI11137,ZLGY10026,3
EVBI10010,ZLGY10022,3
EVBI10008,ZLGY10022,3
HIAR10013,HIAR10066,3
ECNM10056,HIST10426,3
ARCA10065,CACA10055,3
ARCA10014,ARCA10065,3
PLIT10140,PLIT10150,3
ELCC08003,ELCH08002,3
ELCS08008,ELCS08041,3
ELCS08008,ELCS08039,3
INFR10077,LASC10061,3
INFR10057,INFR11219,3
PLIT10105,SCAN10092,3
BIME10045,MSBM10020,3
ENLI10207,ENLI10245,3
CNST11079,CNST12015,3
CNST11079,CNST12014,3
EASC10087,PGGE11172,3
LAWS10231,LAWS10259,3
SCIL10080,SCIL10081,3
SCIL10045,SSPS10029,3
DESI08010,SCIL08012,3
ELCH07011,PSYL08013,3
ELCH07011,PSYL08010,3
ELCH07011,PSYL08009,3
AFRI10003,PLIT10140,3
EASC10120,GEGR10119,3
LAWS10175,LAWS10211,3
ARCA10088,ARCA10091,3
PHIL10082,PHIL10210,3
GEGR10147,SCAN10093,3
ECNM10109,MATH10095,3
MUSI07001,MUSI08057,3
EASC10036,PHYS10096,3
EASC10036,PHYS10042,3
BUST10159,LAWS10248,3
LAWS10259,PLIT10106,3
LAWS10259,PLIT10057,3
PHYS08016,PHYS08026,3
MATH07003,PHYS08035,3
SCAN08010,SCPL08016,3
SCAN08010,SCPL08015,3
BUST10129,BUST10163,3
BUST10129,BUST10159,3
ECNM10082,ECNM10110,3
ENLI10245,ENLI10351,3
ACCN10026,BUST10151,3
LAWS10212,LAWS10282,3
BUST10033,BUST10168,3
ACCN10030,BUST10012,3
BUST10157,ECNM10114,3
ENLI10271,ENLI10423,3
ENLI10223,ENLI10271,3
EFIE08003,STIS08007,3
ECNM08016,EFIE08003,3
ECNM08006,EFIE08003,3
EASC08011,GEGR08010,3
CLGE08001,PHIL08017,3
CLGE08001,PHIL08014,3
CLGE08001,DIVI08010,3
GEGR08017,SSPS08012,3
GEGR08015,SSPS08012,3
BUST10113,BUST10115,3
GEGR10138,GEGR10147,3
LAWS10281,LAWS10282,3
LAWS10235,LAWS10282,3
LAWS10185,LAWS10253,3
ENLI10368,ENLI10387,3
BUST10149,ECNM10108,3
BUST10149,ECNM10087,3
PSYL10161,PSYL10176,3
PSYL10135,PSYL10176,3
CLGE08001,MATH08064,3
CLGE08001,MATH08063,3
BUST08055,SCAN08010,3
EFIE11092,EFIE11141,3
EFIE11084,EFIE11141,3
EFIE11082,EFIE11141,3
PLIT10105,SCIL10047,3
PLIT10103,PLIT10139,3
PLIT10103,PLIT10105,3
BUST10115,BUST10142,3
MATH11226,MATH11230,3
MATH10102,SCIL10097,3
MATH10096,SCIL10097,3
ECNM10107,ECNM10112,3
PLIT10123,PLIT10176,3
ENLI08023,HIST08042,3
ELCC08008,LASC08023,3
GEGR08002,GESC08003,3
DIVI08026,SCAN08015,3
ASST08053,DIVI08034,3
AFRI08008,GEGR08007,3
BIST11029,DIVI11030,3
CHEM08016,ECNM08004,3
CLGE08003,DIVI08015,3
IMES10110,PLIT10057,3
BUST08033,CMSE10003,3
BUST08033,CMSE10002,3
BUST08033,BUST10142,3
BUST08033,BUST09007,3
ECNM10030,MATH11207,3
MUSI08078,PHYS08058,3
MUSI08078,PHYS08046,3
MUSI08078,PHYS08045,3
AFRI08001,ENLI08025,3
AFRI08001,ENLI08024,3
CLTR08008,PHIL08015,3
ANHI08013,PHIL08015,3
BUST10033,BUST10157,3
ARCH11284,DESI11092,3
ARCH11283,DESI11092,3
ARCH11282,DESI11092,3
BUST10153,ECSC10034,3
HIAR10114,HIAR10163,3
PLIT10135,PLIT10163,3
MATH10013,MATH11120,3
EASC10115,EASC11008,3
EASC10065,EASC10115,3
EASC10036,EASC10115,3
EASC10036,EASC10065,3
PGHC11183,PGHC11413,3
PSYL10153,PSYL10180,3
ECNM08004,MATH08073,3
ECNM08004,MATH08072,3
CHEM08017,ECNM08004,3
LASC10018,SCAN10021,3
LASC10018,LASC10050,3
EASC10015,EASC10094,3
BUST10021,ECNM10101,3
BUST10157,MATH11226,3
BUST10133,MATH11226,3
ACCN10026,MATH10065,3
ECNM10087,ECNM10116,3
HIAR08026,SSPS08013,3
HIAR08026,MUSI08069,3
ECSC08010,GESC08003,3
PLIT10135,PLIT10142,3
BIME10009,BIME10011,3
ENLI10375,ENLI10380,3
LASC10050,SCAN10021,3
GEGR10118,GEGR10140,3
PGEE11117,PGEE11198,3
PGEE11115,PGEE11198,3
SCAN10092,STIS10009,3
BUST10004,ECNM10030,3
PGEE11198,PGEE11200,3
HIAR10013,HIAR10212,3
PLIT10103,STIS10008,3
PLIT10091,STIS10008,3
ELCI07007,PSYL08012,3
ELCI07007,PSYL08011,3
ELCC08003,SCIL08013,3
CLGE08003,ECNM08013,3
BUST10142,MATH10096,3
ECNM10087,ECNM10110,3
BUST10028,BUST10159,3
LASC10050,LASC10090,3
MUSI10016,MUSI10039,3
INFR11145,MATH11148,3
MATH10010,MATH11236,3
BUST10142,MATH11231,3
PHYS10090,PHYS11059,3
PHYS10090,PHYS10112,3
PHYS10090,PHYS10111,3
NUST11103,NUST11121,3
NUST11103,NUST11120,3
NUST11100,NUST11121,3
ELCI07007,PSYL08015,3
ELEE11049,PGEE11198,3
ELEE11044,PGEE11198,3
PGEE10018,PGEE11198,3
PGEE10008,PGEE11198,3
PGEE11195,PGEE11198,3
PGBI11003,PGBI11084,3
PLIT10154,PLIT10155,3
IMES08037,SSPS08013,3
PSYL10152,PSYL10153,3
MATH10101,MATH11205,3
INFR10059,MATH10101,3
MATH10010,MATH10064,3
INFR11255,MATH10007,3
MUSI10090,MUSI10102,3
INFR10059,INFR10061,3
INFR09051,MATH10068,3
BUST10133,ECNM10113,3
PLIT10154,SCIL10067,3
MATH10080,MATH11053,3
MATH10077,MATH11053,3
MATH10064,MATH11230,3
ENLI10370,ENLI10431,3
ENLI10333,ENLI10431,3
ECNM10112,ECNM10118,3
MATH10108,MATH11111,3
PLIT10160,PLIT10163,3
HIST10040,HIST10466,3
ECSH10108,HIST10040,3
MATH10100,MATH10107,3
MATH11158,MATH11207,3
INFR10067,INFR10087,3
PLIT10130,PLIT10139,3
ECNM10030,PHIL10133,3
PLIT10139,PLIT10160,3
INFR10052,INFR10059,3
ARHI10050,ARHI10060,3
PGHC11111,PGHC11374,3
ELEE10007,MECE10002,3
MATH10100,MATH11120,3
LAWS10197,LAWS10221,3
LAWS10196,LAWS10221,3
LAWS08133,LAWS10197,3
DIVI10041,PHIL10237,3
ANHI10097,ANHI10101,3
BUST10145,MATH10108,3
INFR08025,SCEE08015,3
INFR08025,SCEE08010,3
INFR08025,SCEE08008,3
ELEE08021,INFR08025,3
BUST08051,MUSI08078,3
PGSP11363,PGSP11604,3
HIAR10013,HIAR10157,3
HIAR10008,HIAR10134,3
MATH10077,MATH10107,3
MUSI10102,MUSI10116,3
PLIT10048,PLIT10120,3
PHIL10103,PHIL10186,3
PLIT10059,PLIT10139,3
EASC10065,METE10003,3
EASC10065,METE10002,3
EASC10065,METE10001,3
ECNM08006,SCIL08013,3
MATH08057,PHYS08058,3
BUST08042,PSYL08015,3
BUST08042,PSYL08011,3
EDUA11416,EDUA11425,3
LAWS08130,LAWS10197,3
LAWS08130,LAWS10196,3
LAWS08130,LAWS10176,3
DIVI10043,DIVI10055,3
PHIL10017,PHIL10162,3
EDUA10204,SCPL10042,3
PHIL10099,PHIL10156,3
CACA10018,CHCA10005,3
PLIT10146,PLIT10167,3
ELCH10021,ELCH10073,3
BUST10159,MATH10053,3
PHIL10078,PHIL10162,3
BUST10108,BUST10148,3
DIVI10048,PHIL10167,3
INFR10064,INFR11223,3
HIST10505,HIST10523,3
HIST10485,HIST10523,3
ECNM10109,ECNM10116,3
ELCF10064,ELCF10070,3
EDUA11119,EDUA11421,3
EDUA11119,EDUA11215,3
EDUA11117,REDU11080,3
EDUA11117,EDUA11452,3
EDUA11117,EDUA11421,3
EDUA11117,EDUA11215,3
EDUA11117,EDUA11194,3
EDUA11117,EDUA11119,3
DIVI08013,PSYL08015,3
DIVI08013,PSYL08012,3
DIVI08013,PSYL08011,3
ELCG08009,ELCR08011,3
ELCF07008,PLIT08009,3
ECNM10030,ECSH10109,3
MATH10074,MATH11207,3
BIME10021,BIME10029,3
EDUA11421,EDUA11452,3
BUST10159,MATH10102,3
BUST10159,MATH10069,3
INFR11243,MATH10017,3
HIAR10120,HIAR10202,3
PHIL10082,PHIL10240,3
CLGE10017,CLTR10032,3
ANHI10097,CLTR10032,3
ANHI10097,CLTR10009,3
EDUA11215,REDU11080,3
EDUA11215,EDUA11452,3
EDUA11215,EDUA11421,3
EDUA11194,REDU11080,3
EDUA11194,EDUA11421,3
EDUA11194,EDUA11215,3
EDUA11119,REDU11080,3
ENLI10398,ENLI10427,3
HIAR10187,HIAR10208,3
LASC10031,PHIL10192,3
PLIT10121,PLIT10154,3
HIST10281,PLIT10154,3
HIST10116,PLIT10106,3
BUST10159,MATH10060,3
EFIE08007,VETS08016,3
EFIE08006,VETS08016,3
EFIE08005,VETS08016,3
INFR08029,PHYS08026,3
BIME08012,ELCF07011,3
BIME08011,ELCF07011,3
BIME08007,ELCF07011,3
EDUA11452,REDU11080,3
EDUA11421,REDU11080,3
GEGR08016,PLIT08009,3
GEGR08015,PLIT08009,3
MATH10003,PHYS10015,3
MSBM09001,MSBM09004,3
MATH11053,MATH11205,3
EPCC11017,MATH11205,3
ELCR10014,ELCR10022,3
HIAR10164,HIAR10195,3
ECSC08012,SCAN08016,3
ECSC08008,SCAN08016,3
CLGE10003,CLTR10033,3
CLGE10003,CLGE10007,3
ANHI10107,CLTR10033,3
ANHI10088,CLTR10033,3
ECNM10030,PLIT10095,3
HIST10385,HIST10480,3
ARCA08005,PLIT08016,3
ARCA08005,PLIT08012,3
ARCA08004,PLIT08016,3
MATH08066,SCEE08003,3
PHIL10099,PHIL10186,3
SCIL10047,SCPL10043,3
INFR10057,INFR11130,3
PLIT10163,PLIT10176,3
ELCS08038,HIST08032,3
INFR10054,PHIL10133,3
INFR10054,INFR10087,3
MATH08065,SCEE08003,3
MATH08064,SCEE08003,3
MATH08051,SCEE08003,3
CHEM08031,ELCG07009,3
CHEM08019,ELCG07009,3
BUST08003,HIST08044,3
BUST08003,ECSH08043,3
LASC08020,PLIT08016,3
LASC08017,PLIT08016,3
HIAR08027,LASC08019,3
HIAR08027,LASC08017,3
MATH10013,MATH10047,3
ELEE11085,ELEE11089,3
AFRI10003,HIST10425,3
PHIL10167,PLIT10155,3
MATH10071,MATH11230,3
MATH10010,MATH11230,3
ECNM10108,MATH10007,3
ELCF08013,ELCI08001,3
ELCF08012,ELCI08001,3
ELCC08003,HIST08041,3
DIVI08032,PHIL08017,3
DIVI08032,PHIL08014,3
ELCF07008,MATH08066,3
ELCF07008,MATH08065,3
ELEE09024,ELEE09032,3
CLGE08002,HIST08043,3
PHIL10162,PSYL10140,3
BILG09021,BIME09002,3
ENLI10351,HIST10426,3
ENLI10351,HIST10425,3
ELCF07008,MATH08051,3
ELCF08009,ELCH08019,3
ELCF08009,ELCH08018,3
INFR08031,PLIT08009,3
INFR08030,PLIT08009,3
INFR08026,PLIT08009,3
PHIL10167,PSYL10004,3
LAWS10224,LAWS10283,3
BUST10004,BUST10156,3
MATH10051,MATH10060,3
PLIT10080,PLIT10091,3
SCPL10045,SCPL10047,3
HIST10040,HIST10380,3
LAWS10210,LAWS10211,3
ELCF10062,ELCH10026,3
ELCC10015,ELCF10062,3
ELCI07006,SCAN08015,3
CELT08022,CELT08023,3
ASST08078,SCPL08010,3
ASST08073,ASST08081,3
ASST08073,ASST08075,3
PLIT08012,SCPL08004,3
ELEE11110,INFR11280,3
ELEE10031,INFR11280,3
MUSI10072,MUSI10097,3
MATH10108,MATH11245,3
ECNM10109,MATH10007,3
ECNM10109,MATH10003,3
ENLI10341,ENLI10368,3
ECNM10030,PHIL10219,3
ASST07019,CHEM08031,3
ASST07019,CHEM08019,3
PLIT10151,SCIL10067,3
INFR11114,INFR11223,3
PHIL10230,PHIL10237,3
PHIL10064,PHIL10237,3
SCPL10040,SCPL10047,3
HIST10504,HIST10515,3
LASC11028,LASC11085,3
IMES10093,IMES10110,3
IMES10093,IMES10098,3
IMES10040,IMES10110,3
IMES10024,IMES10110,3
INFR10064,INFR11255,3
PHYS10100,PHYS10105,3
MATH11140,MATH11244,3
MUSI10016,MUSI10097,3
ANHI10052,ANHI10102,3
BUST10113,PSYL10004,3
BICH10018,PLSC10023,3
BICH10014,PLSC10023,3
BICH10007,PLSC10023,3
BICH10006,PLSC10023,3
PLIT10030,PLIT10130,3
ECNM10082,ECNM10112,3
ECNM10061,ECNM10112,3
LASC10083,LASC10125,3
CNST08001,DIVI08019,3
BIME10029,BIME10057,3
HIST10386,HIST10403,3
IMES10099,IMES10108,3
DIVI10108,IMES10108,3
DIVI10108,IMES10099,3
INFR10054,INFR11130,3
INFR11036,INFR11209,3
CIVE10006,CIVE10022,3
LASC11085,LASC11143,3
LASC11085,LASC11093,3
LASC11031,LASC11143,3
LASC11028,LASC11143,3
MATH11131,MATH11230,3
ANHI10108,ANHI10111,3
PGBI11084,PGBI11136,3
PGBI11084,PGBI11135,3
PGBI11084,PGBI11125,3
PGBI11084,PGBI11124,3
PGBI11084,PGBI11086,3
PGBI11084,PGBI11085,3
BUST08035,PSYL08009,3
HIAR08027,SSPS08013,3
LASC11143,LASC11176,3
ARTX10054,HIAR10053,3
BUST08036,PSYL08013,3
MATH10080,MATH10093,3
MATH10007,MATH11158,3
HIAR10053,HIAR10170,3
ELCF07011,MATH08064,3
ELCF07011,MATH08063,3
BUST10142,MATH10003,3
INFR11226,INFR11255,3
BIME10023,BIME10063,3
MATH10108,MATH11185,3
MATH10076,MATH11088,3
PLIT10160,STIS10010,3
MATH11140,PHYS11012,3
ELCF07011,MATH08051,3
ENLI08025,HIAR08026,3
ENLI08024,HIAR08026,3
CHEM08020,SCEE08016,3
BUST08032,MATH08057,3
ARHI08010,ELCH07011,3
HIAR08028,SSPS08013,3
ELCH10027,HIAR10135,3
ELCH10026,HIAR10135,3
ELCC10015,HIAR10135,3
BIME10036,MIBM10052,3
BIME10035,BIME10036,3
BUST10145,BUST10158,3
BUST10134,BUST10151,3
PSYL10163,PSYL10168,3
HIST10403,HIST10454,3
INFR11125,MATH11205,3
EASC08008,METE08001,3
ARHI08008,ENLI08025,3
ARHI08008,ENLI08024,3
BIME08014,STIS08007,3
ELCF07011,PHIL08004,3
ELCF07011,MATH08066,3
DIVI10035,DIVI10100,3
CHEE11020,CHEE11029,3
PHIL10192,PHIL10210,3
DIVI10041,PHIL10210,3
INFR10077,INFR11218,3
ASST08043,ECNM08013,3
PHYS10100,PHYS11019,3
LAWS10196,LAWS10247,3
ELCF08006,LAWS08123,3
SCAN08011,SCAN08013,3
SCAN08005,SCAN08013,3
PLIT08016,SCAN08011,3
PLIT08016,SCAN08005,3
HIAR08027,PLIT08016,3
MATH10106,MATH11177,3
MATH10013,MATH11131,3
ELCF07011,HIST08043,3
MATH10096,MATH11231,3
MATH10086,MATH11248,3
CHEM11077,CHEM11082,3
CHEM11077,CHEM11081,3
CHEM11077,CHEM11079,3
CHEM11076,CHEM11077,3
CHEM11075,CHEM11082,3
CHEM11075,CHEM11081,3
CHEM11075,CHEM11079,3
CHEM11075,CHEM11077,3
ASST07008,HIST08044,3
ECNM08026,GEGR08017,3
ASST07008,SSPS08008,3
ASST07008,SCPL08015,3
ELCF08006,LAWS08128,3
PLIT10171,PLIT10176,3
BIME10020,BIME10022,3
PHIL10064,PHIL10188,3
PHIL10064,PHIL10160,3
CHEM11075,CHEM11076,3
CHEM10073,CHEM11082,3
CHEM10073,CHEM11081,3
CHEM10073,CHEM11079,3
CHEM10073,CHEM11077,3
CHEM10073,CHEM11076,3
CHEM10073,CHEM11075,3
LAWS11297,LAWS11470,3
LAWS11284,LAWS11297,3
LAWS11283,LAWS11297,3
PHIL08017,SCIL08012,3
ELCF07011,HIST08044,3
BUST08005,HIST08044,3
DESI08087,HIAR08028,3
HIAR10084,HIAR10195,3
HIAR10084,HIAR10120,3
ARHI10039,HIAR10171,3
ENLI10371,ENLI10434,3
PHIL10192,PHIL10227,3
AFRI08001,HIST08041,3
BUST10149,ECNM10110,3
ECNM10061,ECNM10110,3
ARCA10014,CACA10055,3
ANHI10092,ARCA10103,3
ANHI10092,ARCA10040,3
PLIT10059,PLIT10104,3
LAWS10231,LAWS10263,3
INFR10064,INFR11280,3
ELCC10013,LASC10021,3
ELCF10067,ELCH10074,3
ELCF10067,ELCF10073,3
ECNM10111,MATH10071,3
ECNM10111,MATH10003,3
ECNM10030,MATH10098,3
ECNM10030,MATH10079,3
MATH10086,MATH11240,3
MATH10076,MATH11131,3
ENLI10271,ENLI10424,3
DIVI08014,HIST08043,3
LAWS08128,PLIT08020,3
ACCN08014,ECNM08026,3
SCAN08016,STIS08007,3
ELCC08010,PLIT08016,3
ELCC08010,PLIT08008,3
MATH10053,MATH10076,3
MATH10051,MATH10071,3
INFR11246,LASC10061,3
MATH10077,MATH10093,3
MATH10076,MATH10093,3
ECSH10105,HIST10430,3
MUSI08078,MUSI08084,3
MUSI08078,MUSI08082,3
SCIL10058,STIS10001,3
GEGR08010,SCAN08010,3
ECNM08024,SCPL08012,3
LASC08023,SCPL08005,3
LASC08022,SCPL08005,3
LASC10021,LASC10084,3
ELCF10003,LASC10021,3
ELCF10002,LASC10021,3
ELCI08004,LASC08017,3
ELCC08003,LASC08018,3
ASST08043,HIST08036,3
ENLI10099,ENLI10200,3
INFR11130,LASC10061,3
INFR11209,INFR11247,3
ELEE11109,INFR10076,3
ELEE11109,INFR10065,3
ELEE10017,INFR11249,3
ELEE10010,INFR11249,3
DIVI08030,PHIL08017,3
DIVI08030,PHIL08014,3
DIVI08006,PHIL08017,3
DIVI08006,PHIL08014,3
DIVI08006,DIVI08026,3
ELEE08016,MATH08064,3
ENLI10335,ENLI10373,3
MATH11238,MATH11242,3
MATH11188,MATH11238,3
MATH11187,MATH11238,3
MATH11175,MATH11238,3
DIVI10039,DIVI10100,3
PLIT10125,PLIT10176,3
EASC10120,GEGR10146,3
MATH10100,MATH11227,3
MATH10053,MATH11144,3
MATH11238,MATH11245,3
PHIL08015,PLIT08009,3
IMES08036,PLIT08016,3
ELCI08005,LASC08020,3
ELCI08005,LASC08017,3
ELCI08004,LASC08020,3
PHIL10160,PHIL10230,3
PHIL10160,PHIL10220,3
PHIL10125,PHIL10219,3
PHIL10125,PHIL10160,3
BUST10012,ECNM10107,3
DIVI10088,DIVI10117,3
DIVI10048,DIVI10104,3
DIVI10048,DIVI10088,3
PGSP11132,PGSP11352,3
INFR08010,LASC08018,3
CLTR08008,ENLI08023,3
LAWS10196,LAWS10259,3
LAWS10155,LAWS10259,3
PHYS11010,PHYS11059,3
PHYS10112,PHYS11010,3
INFR11207,MATH11199,3
ELCS08037,PHIL08014,3
ELCI08005,PHIL08017,3
ELCI08005,PHIL08014,3
ELCI08005,ELCS08037,3
ELCI08004,PHIL08017,3
ELCI08004,PHIL08014,3
ELCI08004,ELCS08037,3
LAWS10253,LAWS10265,3
ARHI08010,SCWR08008,3
ARHI08004,HIAR08028,3
LASC08023,SCAN08010,3
INFR08032,MUSI08078,3
INFR08031,MUSI08078,3
INFR08030,MUSI08078,3
DIVI08015,PHIL08005,3
ASST07019,BUST08040,3
BIME10023,BIME10052,3
METE10003,PHYS11059,3
METE10003,PHYS10112,3
METE10003,PHYS10111,3
INFR10061,INFR10087,3
