Session_ID,Event_ID,Event_Size,Original_Time,Assigned_Time,Assigned_Room,Assigned_Campus,Assigned_Capacity,Penalty,Status
E:QBB3LQZ3KJ_W16,E:QBB3LQZ3KJ,25.0,Tuesday 10:00,Tuesday 10:00,0226_-1_LG.18,Central,66,41.0,Scheduled
E:QBB3LQZ3KJ_W19,E:QBB3LQZ3KJ,25.0,Tuesday 10:00,Tuesday 10:00,0226_-1_LG.18,Central,66,41.0,Scheduled
E:OMTYGWMAIO_W9,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0335_02_2.1,Central,25,0.0,Scheduled
E:OMTYGWMAIO_W10,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0335_02_2.1,Central,25,0.0,Scheduled
E:OMTYGWMAIO_W11,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0113_00_G.15,Central,29,4.0,Scheduled
E:OMTYGWMAIO_W12,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0113_00_G.15,Central,29,4.0,Scheduled
E:OMTYGWMAIO_W13,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0113_00_G.15,Central,29,4.0,Scheduled
E:OMTYGWMAIO_W14,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0113_00_G.14,Central,26,1.0,Scheduled
E:OMTYGWMAIO_W15,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0283_01_1.17,Central,26,1.0,Scheduled
E:OMTYGWMAIO_W16,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0335_02_2.1,Central,25,0.0,Scheduled
E:OMTYGWMAIO_W17,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0113_00_G.15,Central,29,4.0,Scheduled
E:OMTYGWMAIO_W18,E:OMTYGWMAIO,25.0,Thursday 10:00,Thursday 10:00,0283_01_1.17,Central,26,1.0,Scheduled
E:56QQNKPQ73_W10,E:56QQNKPQ73,25.0,Tuesday 12:00,Tuesday 12:00,0113_00_G.15,Central,29,4.0,Scheduled
E:91PBUDZ4VE_W26,E:91PBUDZ4VE,25.0,Tuesday 15:00,Tuesday 15:00,0335_03_3.1,Central,25,0.0,Scheduled
E:91PBUDZ4VE_W27,E:91PBUDZ4VE,25.0,Tuesday 15:00,Tuesday 15:00,0335_01_1.3,Central,30,5.0,Scheduled
